case,event,startTime,completeTime
Case390,A3,2008/11/14 0:15,2008/11/14 0:15
Case390,A4,2008/11/14 0:17,2008/11/14 0:17
Case390,A5,2008/11/14 22:47,2008/11/14 22:47
Case390,A6,2008/11/14 22:47,2008/11/14 22:47
Case390,A7,2008/11/14 23:42,2008/11/14 23:42
Case390,A8,2008/11/20 6:01,2008/11/20 6:01
Case390,A9,2008/11/20 6:01,2008/11/20 6:01
Case391,A10,1970/12/3 0:47,1970/12/3 0:47
Case391,A1,2009/8/6 19:59,2009/8/6 19:59
Case391,A4,2009/8/6 19:59,2009/8/6 19:59
Case391,A3,2009/8/6 19:59,2009/8/6 19:59
Case391,A2,2009/8/6 20:00,2009/8/6 20:00
Case391,A5,2009/8/6 20:00,2009/8/6 20:00
Case391,A6,2009/8/6 20:00,2009/8/6 20:00
Case391,A7,2009/8/6 20:01,2009/8/6 20:01
Case391,A8,2009/8/12 5:04,2009/8/12 5:04
Case391,A9,2009/8/12 5:04,2009/8/12 5:04
Case392,A10,1970/12/3 0:47,1970/12/3 0:47
Case392,A1,2008/11/27 23:27,2008/11/27 23:27
Case392,A2,2008/11/27 23:27,2008/11/27 23:27
Case392,A3,2008/11/27 23:27,2008/11/27 23:27
Case392,A4,2008/11/27 23:27,2008/11/27 23:27
Case392,A5,2008/11/28 14:23,2008/11/28 14:23
Case392,A6,2008/11/28 14:23,2008/11/28 14:23
Case392,A7,2008/11/28 16:01,2008/11/28 16:01
Case392,A8,2008/12/4 6:02,2008/12/4 6:02
Case392,A9,2008/12/4 6:02,2008/12/4 6:02
Case393,A10,1970/12/3 0:47,1970/12/3 0:47
Case393,A1,2009/8/6 20:00,2009/8/6 20:00
Case393,A4,2009/8/6 20:00,2009/8/6 20:00
Case393,A3,2009/8/6 20:00,2009/8/6 20:00
Case393,A2,2009/8/6 20:00,2009/8/6 20:00
Case393,A5,2009/8/6 20:00,2009/8/6 20:00
Case393,A6,2009/8/6 20:00,2009/8/6 20:00
Case393,A7,2009/8/6 20:01,2009/8/6 20:01
Case393,A8,2009/8/6 20:01,2009/8/6 20:01
Case393,A9,2009/8/6 20:01,2009/8/6 20:01
Case394,A10,1970/12/3 0:47,1970/12/3 0:47
Case394,A1,2008/12/16 17:01,2008/12/16 17:01
Case394,A2,2008/12/16 17:01,2008/12/16 17:01
Case394,A3,2008/12/16 17:01,2008/12/16 17:01
Case394,A4,2008/12/16 17:02,2008/12/16 17:02
Case394,A5,2008/12/16 17:06,2008/12/16 17:06
Case394,A6,2008/12/16 17:06,2008/12/16 17:06
Case394,A7,2008/12/16 17:52,2008/12/16 17:52
Case394,A8,2008/12/22 6:05,2008/12/22 6:05
Case394,A9,2008/12/22 6:05,2008/12/22 6:05
Case395,A10,1970/12/3 0:47,1970/12/3 0:47
Case395,A1,2008/2/21 0:57,2008/2/21 0:57
Case395,A2,2008/2/21 0:57,2008/2/21 0:57
Case395,A3,2008/2/21 0:57,2008/2/21 0:57
Case395,A4,2008/2/21 0:59,2008/2/21 0:59
Case395,A2,2008/2/21 14:35,2008/2/21 14:35
Case395,A5,2008/2/21 15:18,2008/2/21 15:18
Case395,A6,2008/2/21 15:18,2008/2/21 15:18
Case395,A14,2008/2/21 15:19,2008/2/21 15:19
Case395,A18,2008/2/21 15:19,2008/2/21 15:19
Case395,A1,2008/2/21 16:10,2008/2/21 16:10
Case395,A16,2008/2/21 16:10,2008/2/21 16:10
Case395,A6,2008/2/21 16:10,2008/2/21 16:10
Case395,A4,2008/2/21 16:10,2008/2/21 16:10
Case395,A5,2008/2/21 16:16,2008/2/21 16:16
Case395,A6,2008/2/21 16:16,2008/2/21 16:16
Case395,A7,2008/2/21 16:16,2008/2/21 16:16
Case395,A1,2008/2/21 16:35,2008/2/21 16:35
Case395,A6,2008/2/21 16:35,2008/2/21 16:35
Case395,A2,2008/2/21 16:42,2008/2/21 16:42
Case395,A5,2008/2/21 16:51,2008/2/21 16:51
Case395,A6,2008/2/21 16:51,2008/2/21 16:51
Case395,A14,2008/2/21 16:52,2008/2/21 16:52
Case395,A18,2008/2/21 16:52,2008/2/21 16:52
Case395,A1,2008/2/21 19:57,2008/2/21 19:57
Case395,A16,2008/2/21 19:57,2008/2/21 19:57
Case395,A6,2008/2/21 19:57,2008/2/21 19:57
Case395,A4,2008/2/21 19:57,2008/2/21 19:57
Case395,A5,2008/2/21 20:19,2008/2/21 20:19
Case395,A6,2008/2/21 20:19,2008/2/21 20:19
Case395,A7,2008/2/21 22:11,2008/2/21 22:11
Case395,A8,2008/2/27 6:04,2008/2/27 6:04
Case395,A9,2008/2/27 6:04,2008/2/27 6:04
Case396,A10,1970/12/3 0:47,1970/12/3 0:47
Case396,A1,2008/2/11 19:38,2008/2/11 19:38
Case396,A2,2008/2/11 19:38,2008/2/11 19:38
Case396,A3,2008/2/11 19:38,2008/2/11 19:38
Case396,A4,2008/2/11 19:40,2008/2/11 19:40
Case396,A5,2008/2/11 19:47,2008/2/11 19:47
Case396,A6,2008/2/11 19:47,2008/2/11 19:47
Case396,A7,2008/2/11 19:49,2008/2/11 19:49
Case396,A8,2008/2/17 6:10,2008/2/17 6:10
Case396,A9,2008/2/17 6:10,2008/2/17 6:10
Case397,A10,1970/12/3 0:47,1970/12/3 0:47
Case397,A1,2008/3/12 19:32,2008/3/12 19:32
Case397,A2,2008/3/12 19:32,2008/3/12 19:32
Case397,A3,2008/3/12 19:32,2008/3/12 19:32
Case397,A4,2008/3/12 19:54,2008/3/12 19:54
Case397,A5,2008/3/12 20:28,2008/3/12 20:28
Case397,A6,2008/3/12 20:28,2008/3/12 20:28
Case397,A7,2008/3/18 20:56,2008/3/18 20:56
Case397,A8,2008/3/24 6:02,2008/3/24 6:02
Case397,A9,2008/3/24 6:02,2008/3/24 6:02
Case398,A10,1970/12/3 0:47,1970/12/3 0:47
Case398,A1,2008/10/1 19:06,2008/10/1 19:06
Case398,A2,2008/10/1 19:06,2008/10/1 19:06
Case398,A3,2008/10/1 19:06,2008/10/1 19:06
Case398,A4,2008/10/1 20:29,2008/10/1 20:29
Case398,A5,2008/10/1 20:35,2008/10/1 20:35
Case398,A6,2008/10/1 20:35,2008/10/1 20:35
Case398,A7,2008/10/1 20:37,2008/10/1 20:37
Case398,A1,2008/10/2 15:03,2008/10/2 15:03
Case398,A6,2008/10/2 15:03,2008/10/2 15:03
Case398,A5,2008/10/2 15:05,2008/10/2 15:05
Case398,A6,2008/10/2 15:05,2008/10/2 15:05
Case398,A1,2008/10/2 15:07,2008/10/2 15:07
Case398,A6,2008/10/2 15:07,2008/10/2 15:07
Case398,A2,2008/10/2 15:07,2008/10/2 15:07
Case398,A5,2008/10/2 15:10,2008/10/2 15:10
Case398,A6,2008/10/2 15:10,2008/10/2 15:10
Case398,A14,2008/10/2 15:11,2008/10/2 15:11
Case398,A18,2008/10/2 15:11,2008/10/2 15:11
Case398,A7,2008/10/2 18:40,2008/10/2 18:40
Case398,A16,2008/10/2 18:40,2008/10/2 18:40
Case398,A8,2008/10/8 5:02,2008/10/8 5:02
Case398,A9,2008/10/8 5:02,2008/10/8 5:02
Case399,A10,1970/12/3 0:47,1970/12/3 0:47
Case399,A1,2008/2/20 22:46,2008/2/20 22:46
Case399,A2,2008/2/20 22:46,2008/2/20 22:46
Case399,A3,2008/2/20 22:46,2008/2/20 22:46
Case399,A4,2008/2/20 22:48,2008/2/20 22:48
Case399,A5,2008/2/21 15:57,2008/2/21 15:57
Case399,A6,2008/2/21 15:57,2008/2/21 15:57
Case399,A7,2008/2/21 21:43,2008/2/21 21:43
Case399,A8,2008/2/27 6:04,2008/2/27 6:04
Case399,A9,2008/2/27 6:04,2008/2/27 6:04
Case400,A10,1970/12/3 0:47,1970/12/3 0:47
Case400,A1,2008/5/13 15:24,2008/5/13 15:24
Case400,A2,2008/5/13 15:24,2008/5/13 15:24
Case400,A3,2008/5/13 15:24,2008/5/13 15:24
Case400,A4,2008/5/13 17:07,2008/5/13 17:07
Case400,A5,2008/5/13 17:10,2008/5/13 17:10
Case400,A6,2008/5/13 17:10,2008/5/13 17:10
Case400,A14,2008/5/13 17:10,2008/5/13 17:10
Case400,A15,2008/5/13 17:10,2008/5/13 17:10
Case400,A7,2008/5/22 13:29,2008/5/22 13:29
Case400,A16,2008/5/22 13:29,2008/5/22 13:29
Case400,A8,2008/5/28 5:01,2008/5/28 5:01
Case400,A9,2008/5/28 5:01,2008/5/28 5:01
Case401,A10,1970/12/3 0:47,1970/12/3 0:47
Case401,A1,2009/10/29 16:25,2009/10/29 16:25
Case401,A2,2009/10/29 16:25,2009/10/29 16:25
Case401,A3,2009/10/29 16:25,2009/10/29 16:25
Case401,A4,2009/10/29 17:03,2009/10/29 17:03
Case401,A5,2009/10/29 21:37,2009/10/29 21:37
Case401,A6,2009/10/29 21:37,2009/10/29 21:37
Case401,A7,2009/10/30 23:22,2009/10/30 23:22
Case401,A8,2009/11/5 6:00,2009/11/5 6:00
Case401,A9,2009/11/5 6:00,2009/11/5 6:00
Case402,A10,1970/12/3 0:47,1970/12/3 0:47
Case402,A1,2008/11/27 23:35,2008/11/27 23:35
Case402,A2,2008/11/27 23:35,2008/11/27 23:35
Case402,A3,2008/11/27 23:35,2008/11/27 23:35
Case402,A4,2008/11/27 23:36,2008/11/27 23:36
Case402,A5,2008/11/28 14:23,2008/11/28 14:23
Case402,A6,2008/11/28 14:23,2008/11/28 14:23
Case402,A7,2008/11/28 16:51,2008/11/28 16:51
Case402,A8,2008/12/4 6:02,2008/12/4 6:02
Case402,A9,2008/12/4 6:02,2008/12/4 6:02
Case403,A10,1970/12/3 0:47,1970/12/3 0:47
Case403,A1,2008/1/2 18:41,2008/1/2 18:41
Case403,A2,2008/1/2 18:41,2008/1/2 18:41
Case403,A3,2008/1/2 18:41,2008/1/2 18:41
Case403,A4,2008/1/2 18:44,2008/1/2 18:44
Case403,A5,2008/1/2 18:48,2008/1/2 18:48
Case403,A6,2008/1/2 18:48,2008/1/2 18:48
Case403,A7,2008/1/2 20:38,2008/1/2 20:38
Case403,A8,2008/1/8 6:13,2008/1/8 6:13
Case403,A9,2008/1/8 6:13,2008/1/8 6:13
Case404,A10,1970/12/3 0:47,1970/12/3 0:47
Case404,A1,2008/7/29 19:08,2008/7/29 19:08
Case404,A4,2008/7/29 19:08,2008/7/29 19:08
Case404,A3,2008/7/29 19:08,2008/7/29 19:08
Case404,A5,2008/7/29 19:12,2008/7/29 19:12
Case404,A6,2008/7/29 19:12,2008/7/29 19:12
Case404,A7,2008/8/5 14:14,2008/8/5 14:14
Case404,A8,2008/8/11 5:00,2008/8/11 5:00
Case404,A9,2008/8/11 5:00,2008/8/11 5:00
Case405,A10,1970/12/3 0:47,1970/12/3 0:47
Case405,A1,2008/3/3 18:59,2008/3/3 18:59
Case405,A2,2008/3/3 18:59,2008/3/3 18:59
Case405,A3,2008/3/3 18:59,2008/3/3 18:59
Case405,A4,2008/3/3 19:00,2008/3/3 19:00
Case405,A5,2008/3/3 19:06,2008/3/3 19:06
Case405,A6,2008/3/3 19:06,2008/3/3 19:06
Case405,A14,2008/3/3 19:29,2008/3/3 19:29
Case405,A18,2008/3/3 19:29,2008/3/3 19:29
Case405,A7,2008/4/22 19:56,2008/4/22 19:56
Case405,A16,2008/4/22 19:56,2008/4/22 19:56
Case405,A8,2008/4/28 5:00,2008/4/28 5:00
Case405,A9,2008/4/28 5:00,2008/4/28 5:00
Case406,A10,1970/12/3 0:47,1970/12/3 0:47
Case406,A1,2008/2/11 23:28,2008/2/11 23:28
Case406,A2,2008/2/11 23:28,2008/2/11 23:28
Case406,A3,2008/2/11 23:28,2008/2/11 23:28
Case406,A4,2008/2/11 23:28,2008/2/11 23:28
Case406,A5,2008/2/12 14:22,2008/2/12 14:22
Case406,A6,2008/2/12 14:22,2008/2/12 14:22
Case406,A14,2008/2/12 21:14,2008/2/12 21:14
Case406,A15,2008/2/12 21:14,2008/2/12 21:14
Case406,A1,2008/2/20 14:51,2008/2/20 14:51
Case406,A16,2008/2/20 14:51,2008/2/20 14:51
Case406,A6,2008/2/20 14:51,2008/2/20 14:51
Case406,A13,2008/2/20 14:51,2008/2/20 14:51
Case406,A19,2008/2/20 17:38,2008/2/20 17:38
Case406,A4,2008/2/20 19:51,2008/2/20 19:51
Case406,A5,2008/2/21 19:34,2008/2/21 19:34
Case406,A6,2008/2/21 19:34,2008/2/21 19:34
Case406,A14,2008/2/21 19:34,2008/2/21 19:34
Case406,A15,2008/2/21 19:34,2008/2/21 19:34
Case406,A7,2008/2/28 16:10,2008/2/28 16:10
Case406,A16,2008/2/28 16:10,2008/2/28 16:10
Case406,A1,2008/2/28 20:44,2008/2/28 20:44
Case406,A6,2008/2/28 20:44,2008/2/28 20:44
Case406,A5,2008/2/28 21:01,2008/2/28 21:01
Case406,A6,2008/2/28 21:01,2008/2/28 21:01
Case406,A1,2008/2/28 21:09,2008/2/28 21:09
Case406,A6,2008/2/28 21:09,2008/2/28 21:09
Case406,A2,2008/2/28 21:09,2008/2/28 21:09
Case406,A5,2008/2/29 0:51,2008/2/29 0:51
Case406,A6,2008/2/29 0:51,2008/2/29 0:51
Case406,A7,2008/2/29 0:52,2008/2/29 0:52
Case406,A8,2008/3/5 6:02,2008/3/5 6:02
Case406,A9,2008/3/5 6:02,2008/3/5 6:02
Case407,A10,1970/12/3 0:47,1970/12/3 0:47
Case407,A1,2008/9/22 23:09,2008/9/22 23:09
Case407,A2,2008/9/22 23:09,2008/9/22 23:09
Case407,A3,2008/9/22 23:09,2008/9/22 23:09
Case407,A11,2008/9/22 23:11,2008/9/22 23:11
Case407,A4,2008/9/22 23:14,2008/9/22 23:14
Case407,A5,2008/9/23 13:16,2008/9/23 13:16
Case407,A6,2008/9/23 13:16,2008/9/23 13:16
Case407,A7,2008/9/23 16:31,2008/9/23 16:31
Case407,A8,2008/9/29 5:02,2008/9/29 5:02
Case407,A9,2008/9/29 5:02,2008/9/29 5:02
Case408,A10,1970/12/3 0:47,1970/12/3 0:47
Case408,A1,2008/3/26 21:11,2008/3/26 21:11
Case408,A2,2008/3/26 21:11,2008/3/26 21:11
Case408,A3,2008/3/26 21:11,2008/3/26 21:11
Case408,A4,2008/3/26 21:12,2008/3/26 21:12
Case408,A5,2008/3/26 21:18,2008/3/26 21:18
Case408,A6,2008/3/26 21:18,2008/3/26 21:18
Case408,A7,2008/3/27 14:32,2008/3/27 14:32
Case408,A8,2008/4/2 5:02,2008/4/2 5:02
Case408,A9,2008/4/2 5:02,2008/4/2 5:02
Case409,A10,1970/12/3 0:47,1970/12/3 0:47
Case409,A1,2009/9/9 22:12,2009/9/9 22:12
Case409,A11,2009/9/9 22:12,2009/9/9 22:12
Case409,A3,2009/9/9 22:12,2009/9/9 22:12
Case409,A4,2009/9/9 22:43,2009/9/9 22:43
Case409,A5,2009/9/10 14:59,2009/9/10 14:59
Case409,A6,2009/9/10 14:59,2009/9/10 14:59
Case409,A1,2009/9/10 15:00,2009/9/10 15:00
Case409,A6,2009/9/10 15:00,2009/9/10 15:00
Case409,A5,2009/9/11 16:39,2009/9/11 16:39
Case409,A6,2009/9/11 16:39,2009/9/11 16:39
Case409,A1,2009/9/14 17:55,2009/9/14 17:55
Case409,A6,2009/9/14 17:55,2009/9/14 17:55
Case409,A12,2009/9/14 17:55,2009/9/14 17:55
Case409,A11,2009/9/14 18:23,2009/9/14 18:23
Case409,A5,2009/9/30 1:27,2009/9/30 1:27
Case409,A6,2009/9/30 1:27,2009/9/30 1:27
Case409,A7,2009/10/1 14:40,2009/10/1 14:40
Case409,A8,2009/10/7 5:00,2009/10/7 5:00
Case409,A9,2009/10/7 5:00,2009/10/7 5:00
Case410,A10,1970/12/3 0:47,1970/12/3 0:47
Case410,A1,2009/6/24 15:18,2009/6/24 15:18
Case410,A2,2009/6/24 15:18,2009/6/24 15:18
Case410,A3,2009/6/24 15:18,2009/6/24 15:18
Case410,A4,2009/6/24 20:09,2009/6/24 20:09
Case410,A5,2009/6/26 20:31,2009/6/26 20:31
Case410,A6,2009/6/26 20:31,2009/6/26 20:31
Case410,A7,2009/6/26 20:32,2009/6/26 20:32
Case410,A8,2009/7/2 5:00,2009/7/2 5:00
Case410,A9,2009/7/2 5:00,2009/7/2 5:00
Case411,A10,1970/12/3 0:47,1970/12/3 0:47
Case411,A1,2008/11/14 20:31,2008/11/14 20:31
Case411,A2,2008/11/14 20:31,2008/11/14 20:31
Case411,A3,2008/11/14 20:31,2008/11/14 20:31
Case411,A4,2008/11/14 20:33,2008/11/14 20:33
Case411,A5,2008/11/17 14:34,2008/11/17 14:34
Case411,A6,2008/11/17 14:34,2008/11/17 14:34
Case411,A7,2008/11/17 17:42,2008/11/17 17:42
Case411,A8,2008/11/23 6:02,2008/11/23 6:02
Case411,A9,2008/11/23 6:02,2008/11/23 6:02
Case412,A10,1970/12/3 0:47,1970/12/3 0:47
Case412,A1,2009/9/11 18:30,2009/9/11 18:30
Case412,A2,2009/9/11 18:30,2009/9/11 18:30
Case412,A3,2009/9/11 18:30,2009/9/11 18:30
Case412,A4,2009/9/11 18:33,2009/9/11 18:33
Case412,A5,2009/9/14 15:14,2009/9/14 15:14
Case412,A6,2009/9/14 15:14,2009/9/14 15:14
Case412,A1,2009/9/14 15:20,2009/9/14 15:20
Case412,A6,2009/9/14 15:20,2009/9/14 15:20
Case412,A19,2009/9/14 15:20,2009/9/14 15:20
Case412,A2,2009/9/14 15:54,2009/9/14 15:54
Case412,A6,2009/9/17 19:58,2009/9/17 19:58
Case412,A5,2009/10/6 20:40,2009/10/6 20:40
Case412,A6,2009/10/6 20:40,2009/10/6 20:40
Case412,A7,2009/10/6 20:40,2009/10/6 20:40
Case412,A8,2009/10/12 5:00,2009/10/12 5:00
Case412,A9,2009/10/12 5:00,2009/10/12 5:00
Case413,A10,1970/12/3 0:47,1970/12/3 0:47
Case413,A1,2009/8/6 19:45,2009/8/6 19:45
Case413,A4,2009/8/6 19:45,2009/8/6 19:45
Case413,A3,2009/8/6 19:45,2009/8/6 19:45
Case413,A5,2009/8/6 20:10,2009/8/6 20:10
Case413,A6,2009/8/6 20:10,2009/8/6 20:10
Case413,A1,2009/8/6 20:12,2009/8/6 20:12
Case413,A6,2009/8/6 20:12,2009/8/6 20:12
Case413,A11,2009/8/6 20:12,2009/8/6 20:12
Case413,A5,2009/8/6 20:13,2009/8/6 20:13
Case413,A6,2009/8/6 20:13,2009/8/6 20:13
Case413,A7,2009/8/6 20:18,2009/8/6 20:18
Case413,A8,2009/8/12 5:04,2009/8/12 5:04
Case413,A9,2009/8/12 5:04,2009/8/12 5:04
Case414,A10,1970/12/3 0:47,1970/12/3 0:47
Case414,A1,2009/1/12 16:57,2009/1/12 16:57
Case414,A2,2009/1/12 16:57,2009/1/12 16:57
Case414,A3,2009/1/12 16:57,2009/1/12 16:57
Case414,A4,2009/1/12 16:58,2009/1/12 16:58
Case414,A5,2009/1/12 17:00,2009/1/12 17:00
Case414,A6,2009/1/12 17:00,2009/1/12 17:00
Case414,A7,2009/1/15 15:46,2009/1/15 15:46
Case414,A8,2009/1/21 6:01,2009/1/21 6:01
Case414,A9,2009/1/21 6:01,2009/1/21 6:01
Case415,A10,1970/12/3 0:47,1970/12/3 0:47
Case415,A1,2008/5/6 19:14,2008/5/6 19:14
Case415,A2,2008/5/6 19:14,2008/5/6 19:14
Case415,A3,2008/5/6 19:14,2008/5/6 19:14
Case415,A4,2008/5/6 19:15,2008/5/6 19:15
Case415,A5,2008/5/6 19:16,2008/5/6 19:16
Case415,A6,2008/5/6 19:16,2008/5/6 19:16
Case415,A1,2008/5/6 19:21,2008/5/6 19:21
Case415,A6,2008/5/6 19:21,2008/5/6 19:21
Case415,A2,2008/5/6 19:21,2008/5/6 19:21
Case415,A4,2008/5/6 19:41,2008/5/6 19:41
Case415,A11,2008/5/6 19:42,2008/5/6 19:42
Case415,A5,2008/5/6 20:05,2008/5/6 20:05
Case415,A6,2008/5/6 20:05,2008/5/6 20:05
Case415,A7,2008/5/7 15:16,2008/5/7 15:16
Case415,A8,2008/5/13 5:01,2008/5/13 5:01
Case415,A9,2008/5/13 5:01,2008/5/13 5:01
Case416,A10,1970/12/3 0:47,1970/12/3 0:47
Case416,A1,2008/10/14 17:53,2008/10/14 17:53
Case416,A2,2008/10/14 17:53,2008/10/14 17:53
Case416,A3,2008/10/14 17:53,2008/10/14 17:53
Case416,A4,2008/10/14 17:55,2008/10/14 17:55
Case416,A5,2008/10/14 18:49,2008/10/14 18:49
Case416,A6,2008/10/14 18:49,2008/10/14 18:49
Case416,A7,2008/10/14 20:13,2008/10/14 20:13
Case416,A8,2008/10/20 5:06,2008/10/20 5:06
Case416,A9,2008/10/20 5:06,2008/10/20 5:06
Case417,A10,1970/12/3 0:47,1970/12/3 0:47
Case417,A1,2008/4/24 16:51,2008/4/24 16:51
Case417,A4,2008/4/24 16:51,2008/4/24 16:51
Case417,A3,2008/4/24 16:51,2008/4/24 16:51
Case417,A5,2008/4/24 17:00,2008/4/24 17:00
Case417,A6,2008/4/24 17:00,2008/4/24 17:00
Case417,A7,2008/4/24 17:03,2008/4/24 17:03
Case417,A8,2008/4/30 5:06,2008/4/30 5:06
Case417,A9,2008/4/30 5:06,2008/4/30 5:06
Case418,A10,1970/12/3 0:47,1970/12/3 0:47
Case418,A1,2008/4/24 16:59,2008/4/24 16:59
Case418,A4,2008/4/24 16:59,2008/4/24 16:59
Case418,A3,2008/4/24 16:59,2008/4/24 16:59
Case418,A5,2008/4/24 17:00,2008/4/24 17:00
Case418,A6,2008/4/24 17:00,2008/4/24 17:00
Case418,A7,2008/4/24 17:03,2008/4/24 17:03
Case418,A8,2008/4/30 5:06,2008/4/30 5:06
Case418,A9,2008/4/30 5:06,2008/4/30 5:06
Case419,A10,1970/12/3 0:47,1970/12/3 0:47
Case419,A1,2008/10/1 21:20,2008/10/1 21:20
Case419,A2,2008/10/1 21:20,2008/10/1 21:20
Case419,A3,2008/10/1 21:20,2008/10/1 21:20
Case419,A12,2008/10/1 21:26,2008/10/1 21:26
Case419,A5,2008/10/1 21:44,2008/10/1 21:44
Case419,A6,2008/10/1 21:44,2008/10/1 21:44
Case419,A7,2008/10/1 21:55,2008/10/1 21:55
Case419,A8,2008/10/7 5:05,2008/10/7 5:05
Case419,A9,2008/10/7 5:05,2008/10/7 5:05
Case420,A10,1970/12/3 0:47,1970/12/3 0:47
Case420,A1,2008/12/11 14:13,2008/12/11 14:13
Case420,A2,2008/12/11 14:13,2008/12/11 14:13
Case420,A3,2008/12/11 14:13,2008/12/11 14:13
Case420,A4,2008/12/11 14:25,2008/12/11 14:25
Case420,A5,2008/12/11 14:28,2008/12/11 14:28
Case420,A6,2008/12/11 14:28,2008/12/11 14:28
Case420,A7,2008/12/12 16:37,2008/12/12 16:37
Case420,A8,2008/12/18 6:01,2008/12/18 6:01
Case420,A9,2008/12/18 6:01,2008/12/18 6:01
Case421,A10,1970/12/3 0:47,1970/12/3 0:47
Case421,A1,2008/4/24 16:39,2008/4/24 16:39
Case421,A2,2008/4/24 16:39,2008/4/24 16:39
Case421,A3,2008/4/24 16:39,2008/4/24 16:39
Case421,A4,2008/4/24 16:39,2008/4/24 16:39
Case421,A5,2008/4/24 16:48,2008/4/24 16:48
Case421,A6,2008/4/24 16:48,2008/4/24 16:48
Case421,A7,2008/4/24 17:03,2008/4/24 17:03
Case421,A8,2008/4/30 5:06,2008/4/30 5:06
Case421,A9,2008/4/30 5:06,2008/4/30 5:06
Case422,A10,1970/12/3 0:47,1970/12/3 0:47
Case422,A1,2008/7/23 22:29,2008/7/23 22:29
Case422,A2,2008/7/23 22:29,2008/7/23 22:29
Case422,A3,2008/7/23 22:29,2008/7/23 22:29
Case422,A4,2008/7/23 22:30,2008/7/23 22:30
Case422,A5,2008/7/24 13:27,2008/7/24 13:27
Case422,A6,2008/7/24 13:27,2008/7/24 13:27
Case422,A14,2008/7/24 13:31,2008/7/24 13:31
Case422,A15,2008/7/24 13:31,2008/7/24 13:31
Case422,A7,2008/7/25 17:45,2008/7/25 17:45
Case422,A16,2008/7/25 17:45,2008/7/25 17:45
Case422,A8,2008/7/31 5:01,2008/7/31 5:01
Case422,A9,2008/7/31 5:01,2008/7/31 5:01
Case423,A10,1970/12/3 0:47,1970/12/3 0:47
Case423,A1,2009/3/2 22:52,2009/3/2 22:52
Case423,A2,2009/3/2 22:52,2009/3/2 22:52
Case423,A3,2009/3/2 22:52,2009/3/2 22:52
Case423,A4,2009/3/2 22:53,2009/3/2 22:53
Case423,A5,2009/3/3 14:12,2009/3/3 14:12
Case423,A6,2009/3/3 14:12,2009/3/3 14:12
Case423,A7,2009/3/3 14:30,2009/3/3 14:30
Case423,A8,2009/3/9 6:08,2009/3/9 6:08
Case423,A9,2009/3/9 6:08,2009/3/9 6:08
Case424,A10,1970/12/3 0:47,1970/12/3 0:47
Case424,A1,2008/4/24 16:39,2008/4/24 16:39
Case424,A2,2008/4/24 16:39,2008/4/24 16:39
Case424,A3,2008/4/24 16:39,2008/4/24 16:39
Case424,A4,2008/4/24 16:40,2008/4/24 16:40
Case424,A5,2008/4/24 16:48,2008/4/24 16:48
Case424,A6,2008/4/24 16:48,2008/4/24 16:48
Case424,A7,2008/4/24 17:03,2008/4/24 17:03
Case424,A8,2008/4/30 5:06,2008/4/30 5:06
Case424,A9,2008/4/30 5:06,2008/4/30 5:06
Case425,A10,1970/12/3 0:47,1970/12/3 0:47
Case425,A1,2008/3/28 15:10,2008/3/28 15:10
Case425,A2,2008/3/28 15:10,2008/3/28 15:10
Case425,A3,2008/3/28 15:10,2008/3/28 15:10
Case425,A4,2008/3/28 15:11,2008/3/28 15:11
Case425,A5,2008/3/28 15:56,2008/3/28 15:56
Case425,A6,2008/3/28 15:56,2008/3/28 15:56
Case425,A7,2008/3/28 15:57,2008/3/28 15:57
Case425,A8,2008/4/3 5:02,2008/4/3 5:02
Case425,A9,2008/4/3 5:02,2008/4/3 5:02
Case426,A10,1970/12/3 0:47,1970/12/3 0:47
Case426,A1,2009/3/2 22:45,2009/3/2 22:45
Case426,A2,2009/3/2 22:45,2009/3/2 22:45
Case426,A3,2009/3/2 22:45,2009/3/2 22:45
Case426,A4,2009/3/2 22:46,2009/3/2 22:46
Case426,A5,2009/3/3 14:13,2009/3/3 14:13
Case426,A6,2009/3/3 14:13,2009/3/3 14:13
Case426,A7,2009/3/3 14:28,2009/3/3 14:28
Case426,A8,2009/3/9 6:08,2009/3/9 6:08
Case426,A9,2009/3/9 6:08,2009/3/9 6:08
Case427,A10,1970/12/3 0:47,1970/12/3 0:47
Case427,A1,2008/4/24 16:39,2008/4/24 16:39
Case427,A2,2008/4/24 16:39,2008/4/24 16:39
Case427,A3,2008/4/24 16:39,2008/4/24 16:39
Case427,A4,2008/4/24 16:39,2008/4/24 16:39
Case427,A5,2008/4/24 16:49,2008/4/24 16:49
Case427,A6,2008/4/24 16:49,2008/4/24 16:49
Case427,A7,2008/4/24 17:04,2008/4/24 17:04
Case427,A8,2008/4/30 5:06,2008/4/30 5:06
Case427,A9,2008/4/30 5:06,2008/4/30 5:06
Case428,A10,1970/12/3 0:47,1970/12/3 0:47
Case428,A1,2008/11/14 21:26,2008/11/14 21:26
Case428,A2,2008/11/14 21:26,2008/11/14 21:26
Case428,A3,2008/11/14 21:26,2008/11/14 21:26
Case428,A4,2008/11/14 21:27,2008/11/14 21:27
Case428,A5,2008/11/17 14:34,2008/11/17 14:34
Case428,A6,2008/11/17 14:34,2008/11/17 14:34
Case428,A7,2008/11/17 21:01,2008/11/17 21:01
Case428,A8,2008/11/23 6:02,2008/11/23 6:02
Case428,A9,2008/11/23 6:02,2008/11/23 6:02
Case429,A10,1970/12/3 0:47,1970/12/3 0:47
